Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Sales
106744,2024-03-11 05:45:00,Dubai-Marina,Rice Pudding Oven,Large,144.01,6,0.05,None,83681,45.0,Male,Silver,Credit Card,Mobile App,58,14.0,142,38.0,78.5,,0,Traditional,UAE,0,5,120.97,941.83
104004,2024-02-11 16:45:00,Dubai-Marina,Rice Pudding Nuts,Medium,168.59,7,0.0,None,56984,12.0,Female,Silver,Cash,Talabat,71,11.5,118,17.3,55.9,2.0,0,Traditional,UAE,1,16,165.22,1345.35
101124,2024-01-12 16:45:00,Dubai-Marina,Super B.Laban,Medium,151.65,3,0.1,Pistachio,89596,,,Silver,Cash,Mobile App,72,2.4,111,36.8,58.2,5.0,0,Signature,UAE,1,16,63.69,473.15
108710,2024-03-31 17:15:00,Dubai-Marina,Sweet Koshary Mix,Medium,145.81,7,0.1,,84279,42.0,Male,Bronze,Credit Card,Talabat,59,7.7,142,31.0,68.7,4.0,0,Signature,UAE,1,17,142.89,1061.49
104050,2024-02-12 04:15:00,Riyadh-Olaya,Rice Pudding Oven,Small,77.91,1,0.0,Lotus,67282,,Male,,Instapay,Talabat,21,11.2,111,38.2,88.4,1.0,0,Traditional,KSA,0,4,10.91,88.82
107641,2024-03-20 14:00:00,Mansoura-Mashaya,Sweet Koshary Mix,Medium,92.21,10,0.0,Nutella,61184,14.0,Female,None,Wallet,ElMenus,18,10.8,136,28.6,72.1,2.0,0,Signature,Delta,0,14,129.09,1051.19
100766,2024-01-08 23:15:00,Alex-Stanly,Rice Pudding Nuts,Medium,72.96,4,0.0,Lotus,71328,61.0,Male,Bronze,Instapay,Mobile App,94,6.2,128,18.5,55.4,4.0,0,Traditional,Alexandria,0,23,40.86,332.7
102345,2024-01-25 10:00:00,Cairo-Nasr City,Ice Cream Mango,Medium,76.52,6,0.0,Lotus,70517,60.0,Male,Bronze,Credit Card,Mobile App,43,9.1,149,25.1,34.0,3.0,0,Ice Cream,Greater Cairo,0,10,64.28,523.4
104072,2024-02-12 09:45:00,Mansoura-Mashaya,Super B.Laban,Small,52.45,4,0.15,None,75171,,Female,None,Credit Card,In-store,15,8.5,117,27.9,52.4,3.0,0,Signature,Delta,0,9,29.37,207.7
107217,2024-03-16 04:00:00,Mansoura-Mashaya,Qishtouza Lotus,Small,131.92,4,0.15,Nuts,79351,20.0,,Bronze,Cash,Mobile App,107,3.3,102,35.2,87.3,2.0,0,Modern,Delta,1,4,73.88,522.41
104217,2024-02-13 22:00:00,Cairo-Zamalek,Ice Cream Mango,Small,124.89,1,0.0,Nutella,64808,36.0,Female,,Credit Card,Mobile App,49,3.8,115,28.2,33.7,2.0,0,Ice Cream,Greater Cairo,0,22,17.48,142.37
107953,2024-03-23 20:00:00,Dubai-Marina,Om Ali Cream,Small,112.41,10,0.05,Nuts,74223,,,Gold,Wallet,Talabat,21,9.4,120,35.7,31.2,3.0,0,Traditional,UAE,1,20,157.37,1225.26
105971,2024-03-03 04:30:00,Cairo-Nasr City,Qishtouza Nutella,Large,98.74,10,0.15,Nuts,69569,68.0,Male,Bronze,Cash,Talabat,13,10.2,122,16.9,37.6,4.0,0,Modern,Greater Cairo,1,4,138.24,977.53
103351,2024-02-04 21:30:00,Giza-Zayed,Sweet Koshary Mix,Large,91.07,8,0.0,Nuts,56641,38.0,Male,Silver,Cash,In-store,88,7.0,145,44.5,42.5,3.0,0,Signature,Greater Cairo,1,21,102.0,830.56
104696,2024-02-18 21:45:00,Alex-Stanly,Sweet Koshary Mix,Medium,60.02,4,0.0,Lotus,59210,71.0,Male,,Cash,In-store,98,2.3,111,23.5,74.7,3.0,0,Signature,Alexandria,1,21,33.61,273.69
103400,2024-02-05 09:45:00,Giza-Zayed,Qishtouza Lotus,Small,63.43,8,0.0,Lotus,61915,52.0,Male,Silver,Cash,In-store,77,4.9,110,35.2,72.0,5.0,0,Modern,Greater Cairo,0,9,71.04,578.48
104082,2024-02-12 12:15:00,Tanta-Saeed,Sweet Koshary Mix,Large,58.47,5,0.15,None,73963,39.0,Female,Silver,Cash,Talabat,37,6.6,136,44.6,89.9,3.0,1,Signature,Delta,0,12,40.93,289.43
109150,2024-04-05 07:15:00,Dubai-Marina,Super B.Laban,Large,130.05,3,0.0,Nuts,62760,60.0,Female,None,Wallet,ElMenus,13,6.7,122,16.3,58.7,,0,Signature,UAE,1,7,54.62,444.77
101225,2024-01-13 18:00:00,Cairo-Nasr City,Super B.Laban,Medium,75.08,11,0.15,Nutella,81855,26.0,Female,None,Instapay,Mobile App,32,4.3,144,37.3,79.8,2.0,0,Signature,Greater Cairo,1,18,115.62,817.62
106293,2024-03-06 13:00:00,Tanta-Saeed,Rice Pudding Oven,Large,135.42,6,0.0,Pistachio,87924,65.0,Female,Bronze,Wallet,Mobile App,100,14.9,148,33.1,25.2,2.0,0,Traditional,Delta,0,13,113.75,926.27
103123,2024-02-02 12:30:00,Cairo-Zamalek,Super B.Laban,Small,65.12,11,0.1,,82905,,Male,Silver,Wallet,ElMenus,91,13.4,120,21.7,84.9,1.0,0,Signature,Greater Cairo,1,12,100.28,744.97
100511,2024-01-06 07:30:00,Cairo-Nasr City,Rice Pudding Oven,Small,65.05,7,0.0,Nutella,66063,30.0,Male,None,Instapay,In-store,55,5.3,114,44.5,34.4,5.0,0,Traditional,Greater Cairo,1,7,63.75,519.1
105795,2024-03-01 08:30:00,Riyadh-Olaya,Qishtouza Lotus,Small,87.79,8,0.0,Nutella,52577,23.0,Male,Bronze,Instapay,Mobile App,80,10.0,128,27.7,67.7,4.0,0,Modern,KSA,1,8,98.32,800.64
108182,2024-03-26 05:15:00,Riyadh-Olaya,Om Ali Cream,Small,165.92,8,0.0,Pistachio,68245,27.0,,,Credit Card,Mobile App,39,10.9,144,30.0,57.9,3.0,0,Traditional,KSA,0,5,185.83,1513.19
109418,2024-04-08 02:15:00,Cairo-Zamalek,Ice Cream Mango,Large,154.09,2,0.0,,89967,38.0,Male,Bronze,Cash,ElMenus,11,13.9,139,31.3,67.8,1.0,0,Ice Cream,Greater Cairo,0,2,43.15,351.33
100097,2024-01-02 00:00:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,99.02,6,0.0,Nutella,74254,12.0,Female,Bronze,Credit Card,ElMenus,95,13.1,136,28.4,83.4,3.0,0,Traditional,Greater Cairo,0,0,83.18,677.3
106682,2024-03-10 14:15:00,Cairo-Zamalek,Ice Cream Mango,Medium,119.53,5,0.0,Pistachio,86903,,Female,Gold,Credit Card,In-store,92,13.8,126,24.5,66.6,5.0,0,Ice Cream,Greater Cairo,1,14,83.67,681.32
101513,2024-01-16 18:00:00,Mansoura-Mashaya,Om Ali Cream,Large,63.93,7,0.1,Lotus,50030,53.0,Male,Gold,Instapay,In-store,97,4.5,132,17.1,39.7,1.0,1,Traditional,Delta,0,18,62.65,465.41
108792,2024-04-01 13:45:00,Riyadh-Olaya,Super B.Laban,Large,137.32,9,0.0,,70236,54.0,Male,Gold,Cash,In-store,68,13.4,120,36.0,50.9,1.0,0,Signature,KSA,0,13,173.02,1408.9
100120,2024-01-02 05:45:00,Mansoura-Mashaya,Super B.Laban,Large,90.03,4,0.0,None,78307,43.0,Male,Silver,Cash,Talabat,119,1.3,114,32.4,56.9,1.0,0,Signature,Delta,0,5,50.42,410.54
107792,2024-03-22 03:45:00,Tanta-Saeed,Rice Pudding Oven,Medium,165.85,1,0.15,Nuts,71206,21.0,,Bronze,Credit Card,ElMenus,77,4.3,105,42.1,76.0,2.0,0,Traditional,Delta,1,3,23.22,164.19
106518,2024-03-08 21:15:00,Cairo-Zamalek,Ice Cream Mango,Large,175.97,10,0.0,Nuts,62158,24.0,Male,Silver,Cash,ElMenus,99,2.3,141,41.9,83.0,5.0,0,Ice Cream,Greater Cairo,1,21,246.36,2006.06
100034,2024-01-01 08:15:00,Cairo-Zamalek,Ice Cream Mango,Large,93.99,7,0.0,Pistachio,61852,61.0,Female,,Credit Card,Talabat,42,0.6,106,33.6,21.3,4.0,0,Ice Cream,Greater Cairo,0,8,92.11,750.04
107888,2024-03-23 03:45:00,Tanta-Saeed,Rice Pudding Oven,Medium,80.02,10,0.0,,71561,53.0,Male,None,Credit Card,Talabat,11,14.4,113,17.2,62.4,4.0,0,Traditional,Delta,1,3,112.03,912.23
106831,2024-03-12 03:30:00,Alex-Stanly,Om Ali Cream,Medium,165.55,5,0.0,None,70291,58.0,Male,Gold,Cash,Talabat,20,10.6,120,37.1,50.0,4.0,0,Traditional,Alexandria,0,3,115.88,943.63
105422,2024-02-26 11:15:00,Dubai-Marina,Sweet Koshary Mix,Medium,172.18,5,0.0,Lotus,84321,30.0,,None,Cash,Mobile App,80,3.9,145,25.7,20.9,4.0,0,Signature,UAE,0,11,120.53,981.43
101069,2024-01-12 03:00:00,Mansoura-Mashaya,Qishtouza Lotus,Medium,84.22,11,0.15,Lotus,86972,,,Silver,Cash,In-store,67,6.5,125,38.3,65.9,5.0,0,Modern,Delta,1,3,129.7,917.16
101348,2024-01-15 00:45:00,Dubai-Marina,Rice Pudding Nuts,Small,179.73,1,0.0,Nutella,69236,39.0,Female,None,Instapay,ElMenus,19,5.0,133,24.2,32.0,4.0,0,Traditional,UAE,0,0,25.16,204.89
104748,2024-02-19 10:45:00,Giza-Zayed,Sweet Koshary Mix,Medium,146.8,8,0.0,Lotus,87255,74.0,Male,Bronze,Instapay,ElMenus,68,6.8,124,36.1,69.0,,0,Signature,Greater Cairo,0,10,164.42,1338.82
106006,2024-03-03 13:15:00,Tanta-Saeed,Qishtouza Lotus,Medium,149.4,3,0.0,Pistachio,88661,23.0,Female,Bronze,Wallet,In-store,30,14.7,104,38.4,49.5,,0,Modern,Delta,1,13,62.75,510.95
106040,2024-03-03 21:45:00,Cairo-Nasr City,Qishtouza Nutella,Medium,94.45,3,0.15,Pistachio,75628,43.0,Female,Gold,Credit Card,Mobile App,42,7.8,124,28.8,74.6,3.0,0,Modern,Greater Cairo,1,21,39.67,280.52
103818,2024-02-09 18:15:00,Riyadh-Olaya,Qishtouza Lotus,Medium,82.03,7,0.0,,59426,64.0,Male,Bronze,Instapay,Talabat,116,14.0,141,17.6,54.0,4.0,0,Modern,KSA,1,18,80.39,654.6
108447,2024-03-28 23:30:00,Riyadh-Olaya,Ice Cream Mango,Medium,156.59,8,0.05,None,71352,63.0,,Bronze,Wallet,Talabat,60,8.9,147,42.1,38.3,,0,Ice Cream,KSA,0,23,175.38,1365.46
105270,2024-02-24 21:15:00,Alex-Stanly,Rice Pudding Nuts,Small,127.24,3,0.15,Lotus,54342,38.0,,Bronze,Credit Card,Mobile App,24,1.0,127,43.7,64.2,,0,Traditional,Alexandria,1,21,53.44,377.9
106898,2024-03-12 20:15:00,Tanta-Saeed,Qishtouza Lotus,Medium,148.95,3,0.05,Nutella,60574,19.0,Male,Bronze,Wallet,ElMenus,98,12.1,118,43.4,32.0,3.0,1,Modern,Delta,0,20,62.56,487.07
105310,2024-02-25 07:15:00,Mansoura-Mashaya,Qishtouza Lotus,Small,141.4,8,0.0,Pistachio,82509,31.0,Female,Silver,Instapay,In-store,75,8.7,107,41.0,33.3,1.0,0,Modern,Delta,1,7,158.37,1289.57
100032,2024-01-01 07:45:00,Cairo-Nasr City,Qishtouza Nutella,Large,55.75,11,0.1,,70315,16.0,Female,Gold,Credit Card,ElMenus,66,5.6,113,27.9,66.2,5.0,0,Modern,Greater Cairo,0,7,85.86,637.79
105675,2024-02-29 02:30:00,Riyadh-Olaya,Super B.Laban,Large,150.74,9,0.0,Nutella,60488,20.0,,Bronze,Credit Card,Talabat,24,13.7,124,31.4,57.1,3.0,0,Signature,KSA,0,2,189.93,1546.59
104387,2024-02-15 16:30:00,Dubai-Marina,Sweet Koshary Mix,Large,129.97,7,0.0,,56696,59.0,Male,Bronze,Credit Card,In-store,103,7.0,145,41.4,47.3,1.0,0,Signature,UAE,0,16,127.37,1037.16
100030,2024-01-01 07:15:00,Giza-Zayed,Super B.Laban,Medium,55.05,9,0.0,Nuts,50617,13.0,Male,None,Wallet,Talabat,14,12.6,141,30.5,33.2,5.0,0,Signature,Greater Cairo,0,7,69.36,564.81
104203,2024-02-13 18:30:00,Riyadh-Olaya,Sweet Koshary Mix,Large,177.43,5,0.15,Lotus,82720,35.0,,None,Credit Card,In-store,87,7.8,127,42.1,46.6,4.0,0,Signature,KSA,0,18,124.2,878.28
107508,2024-03-19 04:45:00,Riyadh-Olaya,Om Ali Cream,Medium,55.15,2,0.0,Lotus,69327,27.0,Female,,Instapay,Talabat,79,7.4,140,22.2,53.1,4.0,0,Traditional,KSA,0,4,15.44,125.74
100736,2024-01-08 15:45:00,Alex-Stanly,Super B.Laban,Medium,114.72,3,0.0,Nutella,60454,60.0,Female,,Cash,Talabat,46,10.7,122,40.9,66.4,5.0,0,Signature,Alexandria,0,15,48.18,392.34
102068,2024-01-22 12:45:00,Mansoura-Mashaya,Qishtouza Lotus,Large,159.63,3,0.0,Pistachio,55140,,Male,Silver,Wallet,In-store,59,14.6,108,20.8,79.8,,1,Modern,Delta,0,12,67.04,545.93
100107,2024-01-02 02:30:00,Tanta-Saeed,Sweet Koshary Mix,Medium,163.53,10,0.05,Pistachio,69366,50.0,Female,Silver,Credit Card,In-store,53,9.7,101,35.3,62.9,5.0,0,Signature,Delta,0,2,228.94,1782.48
109645,2024-04-10 11:00:00,Tanta-Saeed,Super B.Laban,Medium,74.89,3,0.15,,80338,21.0,Male,Bronze,Credit Card,In-store,94,3.0,110,24.9,71.9,3.0,0,Signature,Delta,0,11,31.45,222.42
108895,2024-04-02 15:30:00,Tanta-Saeed,Qishtouza Nutella,Medium,135.01,11,0.15,Nutella,80894,70.0,Male,Bronze,Wallet,Talabat,88,15.0,121,15.9,50.6,1.0,0,Modern,Delta,0,15,207.92,1470.26
108021,2024-03-24 13:00:00,Giza-Zayed,Super B.Laban,Medium,102.22,2,0.0,None,80123,,Male,Silver,Instapay,ElMenus,59,10.3,132,19.7,88.9,5.0,0,Signature,Greater Cairo,1,13,28.62,233.06
102233,2024-01-24 06:00:00,Cairo-Zamalek,Om Ali Cream,Small,65.64,8,0.0,Nuts,85582,69.0,Female,Silver,Credit Card,Mobile App,16,8.1,149,41.2,77.1,5.0,0,Traditional,Greater Cairo,0,6,73.52,598.64
100994,2024-01-11 08:15:00,Giza-Zayed,Super B.Laban,Medium,44.67,6,0.0,Nuts,69387,59.0,Male,,Credit Card,In-store,70,14.8,122,35.3,48.0,3.0,0,Signature,Greater Cairo,0,8,37.52,305.54
109413,2024-04-08 01:00:00,Mansoura-Mashaya,Super B.Laban,Medium,50.0,10,0.0,None,51898,14.0,Male,,Wallet,In-store,17,10.1,140,17.5,44.3,,0,Signature,Delta,0,1,70.0,570.0
107059,2024-03-14 12:30:00,Riyadh-Olaya,Ice Cream Mango,Large,104.77,2,0.0,Pistachio,64328,,Female,None,Wallet,Talabat,23,4.0,109,29.2,89.6,5.0,0,Ice Cream,KSA,0,12,29.34,238.88
106790,2024-03-11 17:15:00,Dubai-Marina,Ice Cream Mango,Large,83.24,8,0.0,Nuts,65659,29.0,Male,Bronze,Credit Card,ElMenus,116,9.0,148,24.7,25.1,2.0,0,Ice Cream,UAE,0,17,93.23,759.15
100361,2024-01-04 18:00:00,Giza-Zayed,Super B.Laban,Large,177.68,11,0.0,,79732,70.0,Male,Silver,Wallet,Mobile App,24,2.4,134,31.8,32.6,2.0,0,Signature,Greater Cairo,0,18,273.63,2228.11
100305,2024-01-04 04:00:00,Cairo-Zamalek,Rice Pudding Oven,Medium,125.34,6,0.0,Pistachio,65381,,Female,Gold,Wallet,In-store,93,2.8,143,16.8,74.1,4.0,0,Traditional,Greater Cairo,0,4,105.29,857.33
102628,2024-01-28 08:45:00,Tanta-Saeed,Sweet Koshary Mix,Large,85.82,10,0.1,Nutella,55657,13.0,Male,None,Wallet,ElMenus,109,3.6,114,27.5,26.7,1.0,1,Signature,Delta,1,8,120.15,892.53
108966,2024-04-03 09:15:00,Alex-Stanly,Qishtouza Lotus,Small,118.56,7,0.0,Nutella,84668,62.0,Male,Bronze,Credit Card,Talabat,25,9.0,123,42.3,80.9,4.0,0,Modern,Alexandria,0,9,116.19,946.11
104514,2024-02-17 00:15:00,Dubai-Marina,Ice Cream Mango,Medium,73.37,7,0.0,Lotus,54856,,Male,Gold,Instapay,In-store,16,3.1,106,44.8,72.3,4.0,0,Ice Cream,UAE,1,0,71.9,585.49
105911,2024-03-02 13:30:00,Dubai-Marina,Rice Pudding Oven,Large,128.83,7,0.0,Nutella,71213,37.0,Female,Gold,Wallet,Mobile App,55,2.4,103,30.4,51.0,4.0,0,Traditional,UAE,1,13,126.25,1028.06
108314,2024-03-27 14:15:00,Riyadh-Olaya,Rice Pudding Oven,Medium,93.02,8,0.1,,82106,53.0,Male,None,Instapay,ElMenus,36,4.8,101,23.7,27.4,4.0,0,Traditional,KSA,0,14,104.18,773.92
103101,2024-02-02 07:00:00,Alex-Stanly,Qishtouza Lotus,Medium,133.77,9,0.0,Pistachio,68266,33.0,,Bronze,Cash,In-store,26,9.9,146,19.8,55.9,2.0,0,Modern,Alexandria,1,7,168.55,1372.48
105704,2024-02-29 09:45:00,Cairo-Nasr City,Rice Pudding Oven,Small,114.58,1,0.0,Nuts,82382,71.0,Male,,Instapay,Talabat,12,9.5,139,40.4,73.0,3.0,0,Traditional,Greater Cairo,0,9,16.04,130.62
103899,2024-02-10 14:30:00,Dubai-Marina,Ice Cream Mango,Large,120.95,8,0.1,Nuts,67934,17.0,Female,None,Credit Card,ElMenus,112,1.7,112,26.6,72.1,5.0,0,Ice Cream,UAE,1,14,135.46,1006.3
105441,2024-02-26 16:00:00,Alex-Stanly,Qishtouza Nutella,Large,106.01,3,0.0,Nuts,52248,63.0,Male,None,Credit Card,ElMenus,17,4.5,115,36.2,65.0,2.0,0,Modern,Alexandria,0,16,44.52,362.55
107931,2024-03-23 14:30:00,Giza-Zayed,Sweet Koshary Mix,Large,105.91,11,0.15,None,64104,69.0,Female,Silver,Credit Card,Mobile App,118,11.6,132,31.0,46.1,2.0,0,Signature,Greater Cairo,1,14,163.1,1153.36
100622,2024-01-07 11:15:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,163.77,1,0.0,Lotus,59582,20.0,Female,Gold,Instapay,In-store,67,2.6,127,25.5,86.8,1.0,0,Traditional,Greater Cairo,1,11,22.93,186.7
107236,2024-03-16 08:45:00,Mansoura-Mashaya,Sweet Koshary Mix,Medium,95.12,2,0.0,Nutella,61939,64.0,Female,None,Credit Card,ElMenus,16,1.2,139,42.2,75.0,,0,Signature,Delta,1,8,26.63,216.87
102499,2024-01-27 00:30:00,Alex-Stanly,Om Ali Cream,Large,173.33,2,0.0,Nuts,71526,57.0,Female,Silver,Instapay,ElMenus,64,15.0,127,15.1,86.1,3.0,0,Traditional,Alexandria,1,0,48.53,395.19
100714,2024-01-08 10:15:00,Giza-Zayed,Om Ali Cream,Large,112.28,7,0.0,Pistachio,75858,50.0,Male,Bronze,Wallet,ElMenus,47,4.1,145,39.0,48.0,,0,Traditional,Greater Cairo,0,10,110.03,895.99
108404,2024-03-28 12:45:00,Riyadh-Olaya,Om Ali Cream,Medium,82.35,3,0.05,,72664,68.0,Female,Bronze,Instapay,In-store,19,9.9,121,33.9,39.0,,0,Traditional,KSA,0,12,34.59,269.29
102856,2024-01-30 17:45:00,Cairo-Nasr City,Qishtouza Lotus,Medium,148.5,6,0.0,None,84389,47.0,Female,Silver,Credit Card,In-store,74,4.3,127,29.6,55.9,,0,Modern,Greater Cairo,0,17,124.74,1015.74
104270,2024-02-14 11:15:00,Giza-Zayed,Super B.Laban,Medium,66.6,10,0.0,,69082,70.0,Male,Bronze,Wallet,ElMenus,77,5.7,123,28.8,23.3,3.0,0,Signature,Greater Cairo,0,11,93.24,759.24
102909,2024-01-31 07:00:00,Giza-Zayed,Super B.Laban,Large,150.25,9,0.0,Nuts,78122,49.0,Male,Bronze,Wallet,ElMenus,63,13.7,132,27.2,38.2,5.0,0,Signature,Greater Cairo,0,7,189.32,1541.57
108081,2024-03-25 04:00:00,Mansoura-Mashaya,Ice Cream Mango,Medium,72.06,1,0.15,Pistachio,57570,30.0,Male,None,Credit Card,Talabat,63,11.0,130,26.9,78.4,2.0,0,Ice Cream,Delta,0,4,10.09,71.34
104517,2024-02-17 01:00:00,Giza-Zayed,Ice Cream Mango,Medium,107.72,3,0.0,Nutella,82415,26.0,Female,Bronze,Instapay,ElMenus,41,10.3,147,36.1,77.3,3.0,0,Ice Cream,Greater Cairo,1,1,45.24,368.4
101262,2024-01-14 03:15:00,Alex-Stanly,Qishtouza Nutella,Medium,92.18,10,0.0,Nutella,80253,59.0,Female,,Wallet,Talabat,100,4.3,125,29.9,84.6,5.0,0,Modern,Alexandria,1,3,129.05,1050.85
103161,2024-02-02 22:00:00,Cairo-Zamalek,Qishtouza Lotus,Medium,171.49,6,0.15,Nutella,72842,33.0,Female,None,Instapay,ElMenus,65,10.6,111,31.8,86.1,,1,Modern,Greater Cairo,1,22,144.05,1018.65
100971,2024-01-11 02:30:00,Riyadh-Olaya,Rice Pudding Oven,Medium,175.4,2,0.0,None,85075,43.0,Female,,Cash,ElMenus,46,4.4,143,27.1,62.3,5.0,0,Traditional,KSA,0,2,49.11,399.91
103913,2024-02-10 18:00:00,Mansoura-Mashaya,Ice Cream Mango,Medium,56.57,9,0.0,Nutella,59670,37.0,,Silver,Instapay,Mobile App,56,12.6,146,37.0,69.4,,0,Ice Cream,Delta,1,18,71.28,580.41
105199,2024-02-24 03:30:00,Cairo-Zamalek,Sweet Koshary Mix,Medium,152.94,1,0.0,Nuts,79088,73.0,Female,Gold,Instapay,ElMenus,106,13.7,144,19.6,78.3,4.0,0,Signature,Greater Cairo,1,3,21.41,174.35
108847,2024-04-02 03:30:00,Riyadh-Olaya,Qishtouza Lotus,Large,168.19,9,0.0,None,84129,45.0,Male,Silver,Instapay,Mobile App,101,7.3,108,41.5,75.5,1.0,0,Modern,KSA,0,3,211.92,1725.63
100260,2024-01-03 16:45:00,Alex-Stanly,Ice Cream Mango,Small,111.09,5,0.1,Nutella,87448,53.0,Female,Gold,Wallet,In-store,65,14.0,149,35.0,51.8,1.0,0,Ice Cream,Alexandria,0,16,77.76,577.67
103791,2024-02-09 11:30:00,Riyadh-Olaya,Super B.Laban,Medium,63.07,1,0.0,None,62718,67.0,Male,Silver,Instapay,Mobile App,31,13.5,110,20.4,62.7,2.0,0,Signature,KSA,1,11,8.83,71.9
109203,2024-04-05 20:30:00,Riyadh-Olaya,Rice Pudding Oven,Large,65.74,7,0.0,Nuts,66985,280.0,Male,Silver,Cash,Mobile App,78,7.7,121,16.0,84.6,5.0,0,Traditional,KSA,1,20,64.43,524.61
100488,2024-01-06 01:45:00,Giza-Zayed,Qishtouza Lotus,Large,145.22,9,0.1,,58533,67.0,Male,Bronze,Instapay,In-store,98,14.2,122,27.7,71.4,4.0,0,Modern,Greater Cairo,1,1,182.98,1359.26
107908,2024-03-23 08:45:00,Cairo-Nasr City,Super B.Laban,Medium,83.36,11,0.0,Nuts,73813,35.0,Female,,Wallet,In-store,20,2.0,146,33.1,78.1,3.0,0,Signature,Greater Cairo,1,8,128.37,1045.33
100519,2024-01-06 09:30:00,Riyadh-Olaya,Rice Pudding Oven,Large,175.66,9,0.0,None,57019,22.0,Female,Gold,Wallet,In-store,53,11.0,132,33.0,65.0,,0,Traditional,KSA,1,9,221.33,1802.27
108343,2024-03-27 21:30:00,Dubai-Marina,Sweet Koshary Mix,Large,99.24,3,0.0,None,64465,48.0,Male,None,Credit Card,In-store,54,13.3,131,36.5,45.7,2.0,0,Signature,UAE,0,21,41.68,339.4
100312,2024-01-04 05:45:00,Dubai-Marina,Rice Pudding Oven,Medium,75.35,4,0.0,None,84619,35.0,Male,Bronze,Instapay,Talabat,15,9.1,142,25.0,60.9,5.0,0,Traditional,UAE,0,5,42.2,343.6
103232,2024-02-03 15:45:00,Cairo-Zamalek,Qishtouza Lotus,Medium,66.13,3,0.0,Nuts,78494,56.0,Female,Gold,Instapay,In-store,48,1.8,105,17.6,56.5,4.0,0,Modern,Greater Cairo,1,15,27.77,226.16
107933,2024-03-23 15:00:00,Dubai-Marina,Sweet Koshary Mix,Medium,112.98,5,0.0,None,52140,,Male,Gold,Cash,Talabat,51,5.4,113,37.2,27.4,4.0,0,Signature,UAE,1,15,79.09,643.99
107458,2024-03-18 16:15:00,Riyadh-Olaya,Qishtouza Nutella,Medium,111.78,2,0.0,Nuts,81925,40.0,Male,Silver,Credit Card,Talabat,87,3.1,140,39.5,20.2,3.0,0,Modern,KSA,0,16,31.3,254.86
109784,2024-04-11 21:45:00,Cairo-Nasr City,Ice Cream Mango,Small,111.02,3,0.0,Nutella,62173,33.0,Male,None,Cash,ElMenus,88,10.9,104,31.3,41.9,3.0,0,Ice Cream,Greater Cairo,0,21,46.63,379.69
105184,2024-02-23 23:45:00,Dubai-Marina,Sweet Koshary Mix,Medium,107.57,11,0.0,,74844,27.0,Female,Silver,Credit Card,ElMenus,58,9.6,105,38.8,55.0,2.0,0,Signature,UAE,1,23,165.66,1348.93
108077,2024-03-25 03:00:00,Riyadh-Olaya,Sweet Koshary Mix,Medium,49.73,7,0.05,,66239,,Female,None,Credit Card,Mobile App,114,12.0,132,18.7,68.9,,0,Signature,KSA,0,3,48.74,379.44
106502,2024-03-08 17:15:00,Dubai-Marina,Om Ali Cream,Large,142.01,2,0.0,Pistachio,76603,48.0,Male,None,Credit Card,ElMenus,52,9.1,105,42.0,52.7,5.0,0,Traditional,UAE,1,17,39.76,323.78
106791,2024-03-11 17:30:00,Riyadh-Olaya,Rice Pudding Nuts,Medium,138.42,5,0.0,Nuts,51944,30.0,Female,None,Cash,ElMenus,50,6.3,142,31.9,27.1,5.0,0,Traditional,KSA,0,17,96.89,788.99
107773,2024-03-21 23:00:00,Alex-Stanly,Super B.Laban,Medium,100.87,1,0.0,Nuts,75230,54.0,Male,Bronze,Credit Card,ElMenus,72,7.7,136,32.7,48.3,5.0,0,Signature,Alexandria,0,23,14.12,114.99
102738,2024-01-29 12:15:00,Cairo-Zamalek,Qishtouza Lotus,Medium,63.73,7,0.1,Lotus,51680,70.0,Male,Silver,Credit Card,ElMenus,15,6.0,101,20.9,70.9,,0,Modern,Greater Cairo,0,12,62.46,463.96
107842,2024-03-22 16:15:00,Cairo-Nasr City,Qishtouza Lotus,Small,168.04,2,0.15,,53641,54.0,Female,None,Instapay,Talabat,104,12.9,143,33.9,71.8,2.0,0,Modern,Greater Cairo,1,16,47.05,332.72
106262,2024-03-06 05:15:00,Dubai-Marina,Om Ali Cream,Large,161.43,8,0.0,Lotus,70954,62.0,Female,None,Credit Card,ElMenus,108,4.2,138,22.4,28.5,5.0,0,Traditional,UAE,0,5,180.8,1472.24
108206,2024-03-26 11:15:00,Giza-Zayed,Rice Pudding Oven,Medium,154.32,10,0.0,Nutella,59205,51.0,Male,,Instapay,Mobile App,87,14.0,122,39.9,29.5,1.0,0,Traditional,Greater Cairo,0,11,216.05,1759.25
101248,2024-01-13 23:45:00,Tanta-Saeed,Ice Cream Mango,Medium,65.32,6,0.0,Lotus,65623,54.0,Female,,Credit Card,Talabat,113,9.9,123,28.9,46.8,,0,Ice Cream,Delta,1,23,54.87,446.79
